image_path,model_label,type_label
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1879805.jpg,Beechcraft 1900,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0440128.jpg,Beechcraft 1900,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0457850.jpg,Beechcraft 1900,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0172093.jpg,Beechcraft 1900,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1801653.jpg,Boeing 717,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1385089.jpg,Boeing 717,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/2039053.jpg,Boeing 717,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0181712.jpg,Boeing 717,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/2188374.jpg,Boeing 717,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1102262.jpg,Boeing 717,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0986593.jpg,Boeing 717,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1086831.jpg,Boeing 717,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0708618.jpg,Boeing 717,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0958138.jpg,Boeing 717,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0498907.jpg,Boeing 717,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1061874.jpg,Boeing 717,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1398857.jpg,Boeing 717,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1336452.jpg,Boeing 717,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1569037.jpg,Boeing 717,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1529601.jpg,Boeing 717,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/2031401.jpg,Boeing 717,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1149063.jpg,Boeing 717,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0917347.jpg,Boeing 717,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1338357.jpg,Boeing 717,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1327287.jpg,Boeing 717,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0398759.jpg,Boeing 717,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1327513.jpg,Boeing 717,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1598704.jpg,Boeing 717,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1272699.jpg,Boeing 717,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0233758.jpg,Boeing 717,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0095532.jpg,Boeing 717,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1367495.jpg,Boeing 717,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1378453.jpg,Boeing 717,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1350334.jpg,Boeing 717,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0962633.jpg,Boeing 717,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0962871.jpg,Boeing 717,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1971523.jpg,Boeing 717,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1386624.jpg,C-130,2
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1668963.jpg,C-130,2
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0104847.jpg,C-130,2
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0869693.jpg,C-130,2
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/2128061.jpg,C-130,2
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1768029.jpg,C-130,2
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1195674.jpg,C-130,2
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0773400.jpg,C-130,2
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0771794.jpg,C-130,2
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1152062.jpg,C-130,2
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1378083.jpg,C-130,2
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0880579.jpg,C-130,2
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0591254.jpg,C-130,2
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0553599.jpg,C-130,2
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0807859.jpg,C-130,2
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1395431.jpg,C-130,2
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1940184.jpg,C-130,2
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0771793.jpg,C-130,2
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0606131.jpg,C-130,2
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0773398.jpg,C-130,2
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0891418.jpg,C-130,2
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1805918.jpg,C-130,2
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0635837.jpg,C-130,2
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0773403.jpg,C-130,2
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1017178.jpg,C-130,2
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/2014678.jpg,C-130,2
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1584757.jpg,C-130,2
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1647400.jpg,C-130,2
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1753610.jpg,C-130,2
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1559003.jpg,C-130,2
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1280138.jpg,C-130,2
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0706206.jpg,C-130,2
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0890439.jpg,C-130,2
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0043750.jpg,C-47,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0817369.jpg,C-47,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1119448.jpg,C-47,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1343399.jpg,C-47,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/2115048.jpg,C-47,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0423362.jpg,C-47,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1649746.jpg,C-47,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1059282.jpg,C-47,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1539361.jpg,C-47,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1100236.jpg,C-47,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0448053.jpg,C-47,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1115302.jpg,C-47,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0726925.jpg,C-47,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1584294.jpg,C-47,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1041754.jpg,C-47,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1517894.jpg,C-47,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0763966.jpg,C-47,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0792422.jpg,C-47,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0800914.jpg,C-47,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0544869.jpg,C-47,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1002385.jpg,C-47,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1031442.jpg,C-47,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1186578.jpg,C-47,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1443452.jpg,C-47,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0704272.jpg,C-47,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1149062.jpg,C-47,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1502176.jpg,C-47,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1341845.jpg,C-47,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0691269.jpg,C-47,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1167265.jpg,C-47,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0538955.jpg,C-47,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/2126016.jpg,C-47,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0704551.jpg,C-47,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0594211.jpg,C-47,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1709125.jpg,CRJ-200,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0680785.jpg,CRJ-200,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1548441.jpg,CRJ-200,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1204566.jpg,CRJ-200,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1015040.jpg,CRJ-200,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0599217.jpg,CRJ-200,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0921743.jpg,CRJ-200,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0975823.jpg,CRJ-200,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0200888.jpg,CRJ-200,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1447340.jpg,CRJ-200,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0457842.jpg,CRJ-200,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0227135.jpg,CRJ-200,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0488515.jpg,CRJ-200,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0996523.jpg,CRJ-200,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0063273.jpg,CRJ-200,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1563563.jpg,CRJ-200,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1596711.jpg,CRJ-200,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1192654.jpg,CRJ-200,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1206413.jpg,CRJ-200,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1958764.jpg,CRJ-200,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/2128002.jpg,CRJ-200,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0177654.jpg,CRJ-200,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1334601.jpg,CRJ-200,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0483585.jpg,CRJ-200,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0174926.jpg,CRJ-200,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1763290.jpg,CRJ-200,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1116482.jpg,CRJ-200,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0973103.jpg,CRJ-200,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0222923.jpg,CRJ-200,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/2031400.jpg,CRJ-200,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0205781.jpg,CRJ-200,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1396940.jpg,CRJ-200,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1196786.jpg,CRJ-200,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1447976.jpg,CRJ-700,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1283832.jpg,CRJ-700,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0868107.jpg,CRJ-700,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0817449.jpg,CRJ-700,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0388910.jpg,CRJ-700,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0775040.jpg,CRJ-700,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1137743.jpg,CRJ-700,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0682207.jpg,CRJ-700,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1261955.jpg,CRJ-700,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1481647.jpg,CRJ-700,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/2008022.jpg,CRJ-700,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0924100.jpg,CRJ-700,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0996983.jpg,CRJ-700,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0257606.jpg,CRJ-700,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0445396.jpg,CRJ-700,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1118181.jpg,CRJ-700,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0708643.jpg,CRJ-700,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1034320.jpg,CRJ-700,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0886623.jpg,CRJ-700,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1631148.jpg,CRJ-700,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0941235.jpg,CRJ-700,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0998884.jpg,CRJ-700,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0303915.jpg,CRJ-700,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1514228.jpg,CRJ-700,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/2062292.jpg,CRJ-700,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1351411.jpg,CRJ-700,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1378004.jpg,CRJ-700,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/2232483.jpg,CRJ-700,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/2124077.jpg,CRJ-700,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0695983.jpg,CRJ-700,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1778108.jpg,CRJ-700,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1429288.jpg,CRJ-700,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0303917.jpg,CRJ-700,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1958759.jpg,CRJ-900,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1569649.jpg,CRJ-900,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/2203480.jpg,CRJ-900,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1184782.jpg,CRJ-900,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1500383.jpg,CRJ-900,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1237704.jpg,CRJ-900,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1142892.jpg,CRJ-900,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1906657.jpg,CRJ-900,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1723822.jpg,CRJ-900,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1204209.jpg,CRJ-900,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1535088.jpg,CRJ-900,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0890461.jpg,CRJ-900,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1260391.jpg,CRJ-900,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1475593.jpg,CRJ-900,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1852175.jpg,CRJ-900,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/2032004.jpg,CRJ-900,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1325008.jpg,CRJ-900,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1692498.jpg,CRJ-900,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1375147.jpg,CRJ-900,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/2212986.jpg,CRJ-900,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1077480.jpg,CRJ-900,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1945517.jpg,CRJ-900,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1920543.jpg,CRJ-900,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1379398.jpg,CRJ-900,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1771120.jpg,CRJ-900,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1284367.jpg,CRJ-900,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/2193216.jpg,CRJ-900,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1058494.jpg,CRJ-900,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1573339.jpg,CRJ-900,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0356226.jpg,CRJ-900,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1879799.jpg,CRJ-900,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/2101213.jpg,CRJ-900,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1253442.jpg,CRJ-900,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/2204027.jpg,CRJ-900,0
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0109652.jpg,Cessna 172,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1215240.jpg,Cessna 172,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/2256592.jpg,Cessna 172,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1302049.jpg,Cessna 172,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1539453.jpg,Cessna 172,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/2212872.jpg,Cessna 172,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1340439.jpg,Cessna 172,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/2195299.jpg,Cessna 172,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1385866.jpg,Cessna 172,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/2089196.jpg,Cessna 172,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1126465.jpg,Cessna 172,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/2105993.jpg,Cessna 172,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1828911.jpg,Cessna 172,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1507992.jpg,Cessna 172,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/2122883.jpg,Cessna 172,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0847262.jpg,Cessna 172,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/2009841.jpg,Cessna 172,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1380030.jpg,Cessna 172,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1103399.jpg,Cessna 172,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1418848.jpg,Cessna 172,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1838250.jpg,Cessna 172,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0974653.jpg,Cessna 172,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/2047835.jpg,Cessna 172,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1961974.jpg,Cessna 172,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1250251.jpg,Cessna 172,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1574874.jpg,Cessna 172,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1638972.jpg,Cessna 172,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/2189999.jpg,Cessna 172,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/2144600.jpg,Cessna 172,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1126460.jpg,Cessna 172,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1718146.jpg,Cessna 172,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1882639.jpg,Cessna 172,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1845164.jpg,Cessna 172,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1356129.jpg,Cessna 208,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0302294.jpg,Cessna 208,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1186594.jpg,Cessna 208,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1785528.jpg,Cessna 208,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1340985.jpg,Cessna 208,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1564950.jpg,Cessna 208,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1053453.jpg,Cessna 208,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1050592.jpg,Cessna 208,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0098072.jpg,Cessna 208,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1031457.jpg,Cessna 208,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0852553.jpg,Cessna 208,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1338354.jpg,Cessna 208,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0963959.jpg,Cessna 208,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1339029.jpg,Cessna 208,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1737504.jpg,Cessna 208,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0302006.jpg,Cessna 208,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0659387.jpg,Cessna 208,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0337957.jpg,Cessna 208,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0488486.jpg,Cessna 208,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0082499.jpg,Cessna 208,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1036820.jpg,Cessna 208,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1349926.jpg,Cessna 208,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1155836.jpg,Cessna 208,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1344064.jpg,Cessna 208,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/2150934.jpg,Cessna 208,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0080532.jpg,Cessna 208,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1043786.jpg,Cessna 208,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/1379981.jpg,Cessna 208,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0306456.jpg,Cessna 208,3
dataset/fgvc-aircraft-2013b/fgvc-aircraft-2013b/data/images/0155816.jpg,Cessna 208,3
